,id,text,category
8082,eng2202,"peru, paNam, pukazh laam .etirpaakkaama uNmaiyaa kaatal paNNaa p.oNNu kuTuppi~Nkaldaa",NOT
8083,eng2203,tavaTiyaa mava~Nkaldaa ...tamizha*n .e*n*naikkum taldapati taa*n,OFF
8084,eng2204,kaattiruppu viiN pokala chuuryaa cher rachikarkaldukku ch.ema viruntu maraNa maas,NOT
8085,eng2205,naa arachiyalukku varuvatu uRuti. aa*naal .enta aaNTu .e*npatu uRutiyillai.,OFF
8086,eng2206,"inta jaati v.eRikk.ellaam piraamiNarkald taa*n kaaraNam . ava*nukku .etirppaaka a*naittu jaatiyi*narum .o*nRu tiraNTu ma*nita jaatiyai maRRum paarttu kalyaaNam ch.eytu k.oldldaamal ta~Nkaldukkuldlde aTittukk.oldkiRaarkald .  SV chekar, .echcha raajaa maRRum kurumuurtti po*nRavarkald aa*nantamaaka iruppaarkald!",OFF
8087,eng2207,yatukula chantiravamcha chatriya yaatava i*nam chaarpil paTam v.eRRi p.eRa vaazhttukkald.,NOT
8088,eng2208,Tislaik paNNava*n puuraa payalum naaTaka kaatal kurumaa koShTi p.oTTa payalu~Nka?,NOT
8089,eng2209,Nellai mukkulattor chaarpaaka paTam v.eRRi p.eRa vaazhttukald,NOT
8090,eng2210,ippaTitaa*n  tala  nampi u*n*nai  aRintaal  vantom  vachchulla  ch.e~nchi~Nka,OFF
8091,eng2211,itu .oru tiraippaTam. avvaldavutaa*n. itil iruntu paaTam kaRRuk.oldpavarkaldum uNTu paarppavarkaldum uNTu..oru karuvai maiyamaaka vaittu paTam .eTukka .ovv.oruvarukkum urimai uNTu.maaRupaTTa vimarcha*na~Nkaldaiyum chakipputa*nmaiyoTu eRRukk.oldldaveNTum ataiviTuttu itai arachiyalaakavo jaatimotalaakavo paarkkakkuuTaatu.inta karutti*n muulam .oruvar paya*n aTaintaalum iyakkunarukku v.eRRiye. vaazhttukkald moka*n,NOT
8092,eng2212,cherum chiRukuTi naaTTu kaldldar chaarpaaka vaazhttukkald(paaNTiya maNTalam),NOT
8093,eng2213,poraaTuvate tappu*naa     poraaTura chuuzhnilai uruvaakkuvate tappu taa*ne  #kaappaa*n,NOT
8094,eng2214,u~Nka puNTaila .oru .ozhukka k.otta*naar velai ch.eyRa puNTaiyoTu ippaTi naa*n paTichchiTTu velaikku poRe*n naa~Nka .e~Nka .e~Nka aNNa*na patti tappaa .eTuttirukkii~Nka teviTiyaa po*n nampar,OFF
8095,eng2215,.oru kuRippiTTa i*nattiRku .etiraaka a*naivarum .o*nRu cherum pote t.erikiRatu avarkaldaal a*naivarum patikka paTukiRom .e*nRu.... viira muttaraiyar chaarpaaka paTam v.eRRi aTaiya vaazhttukkald......,NOT
8096,eng2216,ampaachamuttiram vivachaayi kumara*n. a~Nkuldlda vivachaayikaldukku arachiyalvaatiyaal kaarp.oreTkaldaal eRpaTum tuyara~Nkaldai kaNTu v.ekum kumara*ni*n arachiyal vildaiyaaTTe nanta kopaala*n kumara*n. .e*n*nuTaiya kaRpa*nai katai..Thiraiku varattum...Varum Paar...🤩🥁,NOT
8097,eng2217,muttaraiyarkaldi*n chaarpil  paTam v.eRRi  p.eRa  vaazhttukald...,NOT
8098,eng2218,jaatiyaavatu kuutiyaavatu chu*n*nikaldaa... poTTa tevuTiyaa p.eruchu~Nkaldaa,OFF
8099,eng2219,tala tala taa*n....maraNa maas tala ...love it,NOT
8100,eng2220,"itu namakkakaa uruvaakka paTTatu ,aataravu kiTaikkum .e*npatu kuRippiTattakkatu",NOT
8101,eng2221,makkalde please .ellaarum poy paTatta paarkkaNum itai .oru v.eRRi paTamaa naama aakkaNum.,NOT
8102,eng2222,k.ola maas chaare.....  Trailare ippaTi*naa.... paTam .eppaTi irukkum.....,NOT
8103,eng2223,intap paTam nantakopaal kumara*n Tirailar maas hiT chuuppar .o*nTarpul‌. naam chuuryaaaNNaa mutal mutalaaka .oru arachiyalvaatiyaaka  naTittuldldaar. .e*nakku mikavum piTittuldldatu. chaay pallavi ivarukku joTi chuupparaaka uldldatu. avarkaldum chuupparaaka chi*nimaa tuRaiyil naTittu varukiRaarkald. chuuryaa aNNaa naTippu .e*nakku mikavum kavarntuldldatu. chuuryaa aNNaavai .e*nakku mikavum piTikkum. chuuryaavaipo*nRu veRa yaarum intap paTattilkataanaayaka*naaka naTittu iruntaalum antanta paTam avarkaldukku chuupparaaka irukkaatu. intappaTam maap.erum puraTchiyai eRpaTuttum. intap paTam v.eRRippaTamaaka amaiya .e*natu vaazhttukkald.,NOT
8104,eng2224,maturai maavaTTa kaldldar chaarpaaka paTam v.eRRi p.eRa vaazhttukkald,NOT
8105,eng2225,"malaroTu malar i~Nku makizhntaaTum potu ma*natoTu ma*nam i~Nku pakai k.oldvate*no! matam .e*n*num matam oyaTTum. techam malar miitu tuyil k.oldldaTTum. (Not for the trailer, especially for the people who is commenting here)",NOT
8106,eng2226,"kaTaluur , chi~Nka chi*n*naaNTikkuzhi chaarpaaka paTam v.eRRiyaTaiya vaazhttukald",NOT
8107,eng2227,k.o~Nku veldaaldar kavuNTar chamutaayam chaarpaaka paTam v.eRRip.eRa vaazhttukkald...,NOT
8108,eng2228,tala ajit avarkaldi*n 25 varuTa tiraippayaNatti*n kaTi*na uzhaippai muRRilum piratipalikkiRatu inta iraNTarai nimiTa mu*n*noTTam. vivekam kuzhuviRku .ematu vaazhttukkald.,NOT
8109,eng2229,itoTa 21 taTava paattuTTe kaNTippaa 2 taTavayaachchum tiyeTTarla poyi paakkaNum🤗,NOT
8110,eng2230,tarmapuri maavaTTa chaarpaaka paTam v.eldldi vizhaa kaaNa varaveRkiRom .e*nRum a*npuTa*n va*n*niyar,NOT
8111,eng2231,taramaa*na tiraippaTam ... chiRanta iyakku*nar inta tiraippaTattai v.eRRip.eRa ch.eyyu~Nkald makkalde.....,NOT
8112,eng2232,chimpu entry theme... .e~Nka iruntu talaivaa ata puTichchii~Nka... rakumaa*n...,NOT
8113,eng2233,paTam v.eRRi p.eRa vaazhttukkald kuTumpattuTa*n a*naivarum paarkka veNTum,NOT
8114,eng2234,tuuttukkuTi muttu kuzhikkum muttaraiyar makkald chaarpil vaazhttukald,NOT
8115,eng2235,.e*n*naa~NkaTaa itulayum 6 pek illa vachchi ch.e~nchiTTaa*n aTey chivaa,NOT
8116,eng2236,"pildldai chamukattai chaarntava*n naa*n, .e*n chaarpaaka tiru iyakku*nar avarkaldukku vaazhttukkald",NOT
8117,eng2237,uchilampaTTi tevar i*natti*n chaarpaaka inta paTam v.eRRiyaTaiya .e*n*nave*naalum paNNuvom muTichcha taTuttuppaarTaa...,OFF
8118,eng2238,"vaazhttukald paTa kuzhuvi*narkaldukku,t.oTarntu itu po*nRa champava~Nkaldai paTa muulam toluRittu kaaTTa paTa veNTum",NOT
8119,eng2239,maaviira*n maavaTTam va*n*niya koTTai chaarpaaka paTam v.eRRi p.eRa vaazhttukkald.,NOT
8120,eng2240,kaldldakkuRichchi chaarpaaka paTam v.eRRi p.eRa vaazhttukkald,NOT
8121,eng2241,pariyeRum p.erumaald paTattiRku chariyaa*na patilaTi ..... vaazhttukkald.......,NOT
8122,eng2242,naayuTu maRRum naayakkar iyakkatti*n chaarpil inta tiraippaTam v.eldldi vizhaa kaaNa vaazhttukkald naayuTu naayuTu .oTukkappaTTa makkaldi*nai .ozhikka veNTum,OFF
8123,eng2243,"SEMA MASSS talaivaa i am your big fan A.K.v.e~NkaTeSh pirachaat,DEEE jillaa makkald iyakkat talaivar aavaara~Nkuppam",NOT
8124,eng2244,"va*n*niyar, uTaiyaar,kavuNTar,naaTaar,ch.eTTiyaar,chavraShTraa,tevar,pildldaimaar,a*naivarum ippaTattai  varaveR kiRaarkald .oru chaatiyai tavira atu SC.",NOT
8125,eng2245,va*n*niyarkald chaarpaaka paTam v.eRRi p.eRa vaazhttukkald,NOT
8126,eng2246,teventira kula v.eldldaaldar chaarpaaka vaazhttukald,NOT
8127,eng2247,k.oTukkaapuldi puuvil te*n kuTikkum p.o*nvaNTi*n azhaku tamizh vaTukkaay uuRukaayum tayachoRum chernta chuvai tamizh miTukkaay naTantiTum k.okki*n p.oRumai tamizh keTka makkald t.olaikkaaTchi nikazhchchikaldai yuu Tiyuup l kaaNu~Nkald na*nRi.,NOT
8128,eng2248,ippaTi .oru paTam vantiRku makizhchchi aTaikiRe*n,NOT
8129,eng2249,"ayyaa  vauchi , maaviira*n tiira*n chi*n*namalai kavuNTar aachiyuTa*n naaTaka kaatal ,kalappu tirumaNattai .ozhikka  pala maavaTTa ildai~narkaldaal uruvaakkappaTTu varum  ( tamizhnaaTu veldaaldar ildai~nar paTai chaarpaaka vaazhttukkald )",NOT
8130,eng2250,chiRappaa*na Tirailar..arachiyal katai kaldam..vaazhttukkald chuuryaa ch.elvaa yuva*n...,NOT
8131,eng2251,Teaser la r illa ate maatiri TaiTTil vaazh vaazhkkai yoTa paatiya illa vaazhvu la paatiya ate pola paTam chi*nimaa .eTutta vaazhkkai yi*n kaaviviyamaa illa .eTukka tavaRiya chila aRputa~Nkaldi*n oviyamaa .e*npatai tiraiyil paarkkaiyil nichchayam uNarttum inta vaazh,NOT
8132,eng2252,tirumaa kichchaa va*n*ni arachu .eviTa*ns katiru raa~nchit iva~Nk.e .ellaam .e~Nka po*naa~Nk.e ita paattuTTu   tuukku poTTu ch.ettuTTaa~Nk.elaa,NOT
8133,eng2253,"...arumaiyaa*na mu*n*noTTam, tiNTukkal maavaTTam chervai -*n  chaarpaaka paTam v.eRRi p.eRa vaazhttukkald...",NOT
8134,eng2254,arachiyalukku varuvatu uRuti ... raji*ni .... itu 1996  ... 🤣🤣🤣,NOT
8135,eng2255,inta paTattilaavatu utayaniti naTittirukkiRaar .e*nRu ni*naikkiRe*n paTam varaTTum paarppom. aa*naal .e*nakku miShki*n avarkald miitu nampikkai uldldatu,NOT
8136,eng2256,"PCR , va*nk.oTumai taTuppu chaTTam atikam tavaRaakave paya*npaTuttappaTukiRatu, ata*n paatippu .e*nakkum uNTu .e*npate nitarcha*nam.",NOT
8137,eng2257,pa~nchami nilam *nu achura*n paTattula vantuchchu kaachu vaa~NkiTTu taaNTaa kiraiyam paNNaa*nu~Nka atu jaatipaTamaa t.eriyala tiravupati jaati paTamaaTaa naayi~Nkalaa,OFF
8138,eng2258,chaati paTamaa??? chamuuka paTamaa???  inta tiraupati muzhu kaaN.oli paarttuTTu pechu~NkaTaa,NOT
8139,eng2259,v.eRitta*namaaka v.eyiTTi~N  vaazhnta maNNum valdartta p.eNNum .e~Nkald ch.ottu atuve .e~Nkald k.ettu  pildldaimaar chamuukam chaarpaaka intat tiraippaTam v.eRRi p.eRa vaazhttukkald,NOT
8140,eng2260,uNmaiyileye nampa pirTTis kaara~NkiTTantu chutantiram vaa~Nki arachiyal vaati~Nka kiTTa k.oTuttuTTom,NOT
8141,eng2261,0:29  naaTu naachamaa po*nataRku kaaraNam       intiya arachiyal amaippu chaTTam         maTTume.,NOT
8142,eng2262,vaazhttukkald aNNaa kuTumpattuTa*n paarkka veNTiya taramaa*na .oru uNmaiyai k.oTuppataRku,NOT
8143,eng2263,tiraupati tirai paTattai taTai ch.eyya kori timukavi*n taay kazhakam tika ma*nu.......ivarkald kaTchiyil iruppavarkald viiTTil p.eNkald illaiyaa??p.eNkaldai p.eRRa timuka tikavi*nar chaRRu chintiyu~Nkald u~Nkald  p.eNkaldi*n paatukaappai paRRi..,NOT
8144,eng2264,.e*n*naTaa chiimaa*n aNNa*n  chirippu kaappi aTikkiRiyaa..,OFF
8145,eng2265,ch.ema ch.ema ch.ema kaa*nchapT paTam kaNTippaa miraTTum,NOT
8146,eng2266,paTam v.eRRiyaTaiya iraamanaatapuram visvakarmaa ildai~nar cha~Nkam chaarpaaka vaazhttukkald,NOT
8147,eng2267,atta*na chaatiyum vaazhttu ch.ollaRappaye t.eriyala inta paTam katai alla palari*n vaazhvil naTanta nijamu*n*nu,NOT
8148,eng2268,naayuTu naayakkar i*natti*n chaarpaaka tiraippaTam v.eRRi aTaiya vaazhttukkald,NOT
8149,eng2269,tamizha*n .e*nRor i*namu*nTu   ta*niye avarukkor kuNam uNTu  anta kuuRRu palittatu.... paavam paaratitaacha*n...naTappatai paarkkaamal poyviTTaa*n,NOT
8150,eng2270,"paTam maap.erum v.eRRi p.eRa, iyakku*nar avarkaldukku vaazhttukkald.",NOT
8151,eng2271,And in the end...  naa*n pilTap k.oTukkavillai  taa*naaka ippaTi aakiviTTatu   Worst ra dai   ( about thalaivar on Tv screen ),OFF
8152,eng2272,.ellaattukkum poraaTTam paNNi taa*n vaa~Nkiyirukkom.... itta*nai naaTkaldaaka naa~Nka kopamaTainta kaaraNamaaka irunta a*naittum .oru paTatti*n vaayilaaka a*naivarum aRintate tiira veNTum .e*nRu irukki*nRa nilaiyil ita*naiyum poraaTTattil taa*n p.eRa muTiyum pola,NOT
8153,eng2273,inta Tirailara .o5 taTavaikku mela paarttava~Nka laik poTu~Nka,NOT
8154,eng2274,va*n*niyar kula chattiriyar chaarpaaka paTam v.eRRiyaTaiya vaazhttukald.......,NOT
8155,eng2275,iyakku*nar moka*n avarkaldukku na*nRi...... ik kaaviyam v.eRRi p.eRa vaazhttukiRom..... yaatavar maRRum va*n*niyar chaarpaaka vaazhttukald ...,NOT
8156,eng2276,Trailer full ah what's app status dialogue thaan... ch.ontamaa .o*n*num illa... varuttam pa,OFF
8157,eng2277,ite maatiri  poli miiTiyaakkaldaiyum (News channels--win tv tavira) tolurittuk kaaTTa veNTum.,OFF
8158,eng2278,taazhttappaTTor .eTuttaa atu tiraippaTam uyar vakuppi*nar .eTuttaal atu kalavaramaa,NOT
8159,eng2279,Tun Tun aaNTTi kku laTTu ammaa kku iTli,NOT
8160,eng2280,aruvi - ch.olvatu .ellaam uNmai  vaazh - niiyaa naa*naa Arun prabu things,NOT
8161,eng2281,"jaati taa*na aTa~NkiTTu po*naalum, chi*nimaavum, chila arachiyal vaatikaldum tuuNTi viTTu kuldir kaayvaa~Nka..",NOT
8162,eng2282,".o*n*nu puriyutu : talit makkaldai..matta jaati makkald i*n*num ava~Nkaldukku chamamaa matikka ma*nachu varala.. .etta*nai jaati chaarpaa vaazhttu ch.olluRii~Nka..tamizha*naa piRantattukku v.eTkappaTa vachchuTTii~Nka naNparkalde ...talit makkald k.o~ncham mu*n*neRa aarampichchatum ippiTi ava~Nka mela v.eRi aa irrukkuRatu niyaayamaa? u~Nka ma*nacha t.oTTu ch.ollu~Nka.. .etta*nai villej la i*n*num talit makkaldai naay maatiri naTattuRaa~Nka *nu..paaru~Nka...inta talit makkaldukku iTav.otukkiiTu , paatukaappu chaTTam illa*naa ava~Nkalda .e*n*na .ellaam paNNuvii~Nka..ippiTi .oru v.eRi mirukattukku irukkum.. aa*naa .e*n tamizh chamutaayattukku .. atuvum ippiTi paTichchu irukkiRa naNparkaldukku irrukkuRatu v.eTkakkeTu ..",OFF
8163,eng2283,va*n*niyarkald chaarpaaka vaazhttukald........ p.eNkaldai paatukaakka veNTum⁦⁩⁦⁩⁦⁩,NOT
8164,eng2284,"itu paTam alla,,  p.eNkaldukkaa*na paaTam,,,  paTam v.eRRi p.eRa vaazhttukkald",NOT
8165,eng2285,21m nuuRRaaNTi*n mikach chiRanta kaaviyam pala laTcham tamizh appaakkaldi*n ma*nakkumuRalkald v.eldikk.oNarnta arumaiyaa*na paTam maap.erum v.eRRiyaTaiya tamizhnaaTTu appaakkaldi*n chaarpaaka vaazhttukkald,NOT
8166,eng2286,p.erampaluur maavaTTam paarkkava kulatti*n chaarpaaka v.eRRi p.eRa vaazhttukkald,NOT
8167,eng2287,parata*n vikku v.echchiTTaa*naam   a~Nka chivaa*nu .orutta*n vaayila v.echchi*nu  irukkaa*n  at.ellaam kekka maaTTaa*nuva,OFF
8168,eng2288,yuva*n Sha~Nkar raajaa BGM vera level,NOT
8169,eng2289,kurumaa paayskku ch.eruppaTi  ... aaRkaaTu mutaliyaar chamuukatti*n chaarpaaka tiraippaTam v.eRRi p.eRa vaazhttukkald,OFF
8170,eng2290,aruur k.o~Nku veldaaldar ch.onta~Nkald chaarpaaka vaazhttukkald,NOT
8171,eng2291,"maturai mukkulattor chaarpaaka vaazhttukkald. Tir.eylar chiRappu mikachchiRappu....,,,",NOT
8172,eng2292,poraaTuvatu tappu .e*nRaal poraaTuvataRku uNTaa*na chuuzhnilai ya uruvaakkuvatum tappu,OFF
8173,eng2293,Trailer k.o~ncham kuuTa puriyala aa*naa eto .o*n*nu irukku e*n*naa SK tayaarippu,NOT
8174,eng2294,kaatal .eNRa porveviyil emaattum a*naivarukkum ch.eruppaal aTichcha paTam,OFF
8175,eng2295,maNNu p.oNNu i~Nka r.eNTume .oNNu taa*n atu mel yaar kaiya vachchaalum ava*n kaiyya v.eTTuvom maas vacha*na~Nkald.. ippaTi paTTa paTam paarkka taa*n ivvaldavu naald kaattuk k.oNTu irukki*nRa*na vaazhttukkald naNpare nii~Nkald i*n*num itu po*nRa kampiiramaa*na paTaippukald paTaikka veNTum...,NOT
8176,eng2296,tirun.elveli....... naaTaar chamutaaya makkaldi*n chaarpaaka paTam v.eRRi p.eRa vaazhttukkald........,NOT
8177,eng2297,azhukku .e~Nka melayum k.o~ncham irukku paappaa   aa*naa u~NkaldiTam(aa*nTa) iruppatu a*naittum azhukkutaa*n paappaa,OFF
8178,eng2298,.e~Nkaldukku maNNum .o*n*nutaa*n p.oNNum .o*n*nu taa*n  yaaru kaiya vachchaalum kaiya v.eTTuvom 🤣🤣🤣 e*nTaa 50 rupaa kuTuttaa avaldukalde vanturuvaalduka...,OFF
8179,eng2299,Comment kku like poTTu kai valikkutu ippaTikku k.o~Nku kavuNTa*n koyamputtuur inta paTam ti5maa naaykku chariyaa*na ch.e5ppaTi,NOT
8180,eng2300,ka*n*niyaakumari intu naaTaar chamutaayam chaarpaaka ma*namaarnta vaazhttukkald  .e~Nkaldukku p.oNNu  maNNu r.eNTume mukkiyam atula .eva*n kaiya vachchaalum kaiya v.eTTuvom,NOT
8181,eng2301,.ellaa poli poraaldikaldum k.oTiyai tuukkiTTu vanturuvaa*nu~Nka namma pechi*na jaati v.eRi anta pa*n*ni~Nka paTam .eTutta chamutaaya n.eRi all the best hope more films come up like this,NOT
8182,eng2302,p.eNkaldai tavaRaaka paya*nvupaTuttum naaykald .enta chaatiyaaka iruntaalum kaNTikkattakkate. itai .oru chaatiyi*nar maTTumtaa*n ch.eykiRaarkald .e*nRu ch.ollamuTiyaatu (u: p.oldldaachchi champavam). chaatiyai izhivu paTuttaatu nalla vizhippuNarvu eRpaTutta itu po*nRa paTa~Nkald v.eRRiyaTaiya vaazhttukkald.,OFF
8183,eng2303,ta~nchai tevar i*nam chaarpaaka paTam v.eRRi vizhaa kaaNa vaazhttukald,NOT
8184,eng2304,.e*n*na ch.olRatuNNe t.erla chaar...   kaapi ch.ollu~Nka..,NOT
8185,eng2305,paruvataraajakula chi*n*nachelam mii*navar ..chamutaayam makkald..chaarpaaka.ittiraipaTam v.eRRip.eRavaazhttukkald.,NOT
8186,eng2306,itukku mela avara  kkalaaykka muTiyaatu,OFF
8187,eng2307,itaya t.eyvam tiru. kamalhaacha*n avarkaldukku aTuttu rachikkum naayaka*n chuuryaa maTTume v.eRRi p.eRa vaazhttukkald,NOT
8188,eng2308,aaNmai illaatavarkald taa*n aTuttavar ichaiyai paya*npaTuttuvaarkald .e*nRu yaaro ch.o*n*nataaka ~naapakam...,OFF
8189,eng2309,naa~Nka taazhttapaTTavarkald appaTi*nu ch.ollaliTTu .ellaa tappaiyum paNRava*nukku ch.eruppaTi inta paTam,OFF
8190,eng2310,chummaa v.eRita*namaa irukku Tir.eylar vaazhttukkald aNNaa,NOT
8191,eng2311,t.e*n maavaTTa tevar chamutaayam chaarpaaka vaazhttukkald,NOT
8192,eng2312,.ehh... hero karuppu kaNNaaTi poTTu ku*ni~nchu paarttukiTTu irukkaaru...itu myskin paTam taa*n....,NOT
8193,eng2313,kaTaluur va*n*niyar chaarpaaka vaazhttukkald... Trailar v.eRitta*namaa irukku,NOT
8194,eng2314,naaTaka kaatal chaati taaNTiya viShayam. p.oldldaachchi kesla champantappaTTa yaarum talit illai. intiyaavi*n chaapam chaativ.eRi,NOT
8195,eng2315,vivachaayi taRk.olai .ellaam kaTa*n t.ollai kaaraNam illaiyaam? p.o*n*nu oTip poyiruchchu*n*nu taRk.olai paNNikiRa~Nkaldaam....?,NOT
8196,eng2316,intu- teventirakula veldaaldar i*natti*n chaarpaaka vaazhttukkald      achura*n .e*n i*nattai chaarntavari*n katai aa*naal atil chila maaRRa~Nkald.   ch.eytuviTTaarkald  nii~Nkald maaRRa~Nkald etum ch.eyyaamal v.eldiyiTu~Nkald    .e*n uRavukkuTi va*n*niyar(paldldi)kaldukku  teventirakulam(paldldar) chaarpaaka vaazhttukkald,NOT
8197,eng2317,"chi*nimaattuRaiyil .ore.oru chamuukam  paRRi maTTum arumai p.erumaiya anta chamuukattil maRRa chamuukatti*niraal eRpaTum pirachcha*nai chamuuka chiirazhivukald matta maaRRu chamuuka~Nkald paatikkapaTTa chamuukattai elda*nam kiNTal p.otu iTa~Nkaldil talaikuNivu po*naravaRRai tiraiyil kaaNpikka .enta iyakku*narkum tiraaNi illai, tiraaNi illaamal ch.olvatai .e~Nka nammalda .otukki vaittu viTuvaarkaldo namma .eTukkukm paTam oTaato nokkattil .eTukkamaaRRaaRkald muta*n mutalil .oru iyakku*nar tiraaNiyoTu mele ch.o*n*na iyakku*nar moka*n jii avarkald maTTum taa*n . moka*n ji nii~Nkald .etukkum kavalai paTaatii~Nka chaar. naa~Nkald irukkom.",OFF
8198,eng2318,"aTey appirachaNTikaldaa . ildaiyaraajaa piittova*noTa fur elise a kaappi paNNiTTaar*nu uldaRaatii~NkaTaa. Descriptionla t.eldivaa poTrukke Tirailar miyuuchik miShki*n *nu.fur elise r.ompa paappular aa*na Tiyuu*n.ata niRaiya kaarTTuu*n,Tivi Sho,paTa~Nkald la paya*npaTuttuvaa~Nka.ate maatiri miShki*n anta Tiyuu*na inta Tirailarkku paya*npaTuttikiTTaar.avldo taa*n.uTa*ne ildaiyaraajaa kaappikeT*nu .oru kuuTTam kildamputu.e*nTaa kaappi aTichchaalum ivldo famous aa*na Tiyuu*n a vaaTaa  kaappi aTippaa~Nka🤦‍🤦‍",OFF
8199,eng2319,.oTTu m.otta tevari*nam chaarpaaka vaazhttukkald,NOT
8200,eng2320,chuuryaa chaar maaviirar chakalakalaa vallava*n kautam kaarttik kuruups v.eldldappaneri,NOT
8201,eng2321,arachiyal.. chuulnilaikald yaarukku utavuto illaiyo.. tiraippaTa~Nkaldukku nallaave utavutu..  #PakkaTeaser,NOT
8202,eng2322,"u~Nkaldukku vantaal irattam, .e~Nkaldukku vantaal takkaaldi chaT*niyaa..? naa~Nkaldum chaati paTam .eTuppom. .e~Nka niyaayattaiyum inta ulakam paarkkaTTum. ippataa*n t.oTa~Nki irukkom. itu t.oTarvatum, tuNTippatum nii~Nka i*ni mel naTantukkiRata p.oruttutaa*n irukkum..!  tiNTukkal maavaTTam, .oTTa*nchattiram vaTTam k.o~Nku v.eldldaalda kavuNTarkald chaarpil aataravaiyum vaazhttukkaldaiyum t.erivittukk.oldkiRom.",NOT
8203,eng2323,teventirakulaveldaaldar      paldldar paldldiyar,NOT
8204,eng2324,itil .e*n*na tappu irukkiRatu ra~nchit po*nRor talit arachiyal pechum tiraippaTattai .eTukkum p.ozhutu maRRavarkalda e*n .eTukkak kuuTaatu?,NOT
8205,eng2325,chamuukattula naTakkuRa inta maatiri uNmai champavatta paTamaa .eTukka tairiyam veNum  itai paarttaavatu ildam p.eNkald vizhippuNarvu aTaiyaveNTum  paTam v.eRRiyaTaiya vaazhttukkald  inta paTattukku opa*ni~N cho poratutaa*n k.ettu,NOT
8206,eng2326,"Trailarukkum i~Nka irukkuRa kama*nTkkum chammantame illaye, chaatiya .ozhikka paTam .eTutta .ellaarum chaati ritiyaaka vaazhttu t.erivikkiRaar. tiruTTu tiraaviTa velaiyaa illai u*nmaiyaakave chaati v.eRi piTittu pirintu irukkiRaarkaldaa",NOT
8207,eng2327,Dislike .ellaam naaTaka kaatal  kuruup pola PCR chaTTam maTTum illa*naa ava*nu~Nka kaali,NOT
8208,eng2328,yaatavar chamuukam chaarpaaka paTam v.eRRi p.eRa vaazhttukkald,NOT
8209,eng2329,a*naittu tamizh uRavukaldum paarkka veNTiya paTam.....tamizh makkaldi*n chaarpaaka paTam v.eRRi p.eRa vaazhttukkald.....paTatti*n Tir.eylar arumaiyaaka uldldatu....inta maatiri paTam taRpotu tevaiyaa*na .o*nRu.....oru chantekam.....chilar achura*nai viTa p.eritaaka irukka veNTum .e*nRu kuuRukiRaarkald....anta karuttai k.o~ncham t.eldivu paTuttukald......oru veNTukold.....yaarum inta maatiri paTattiRku chaatichchaayam puuchaatiirkald....paTatti*n tolvikku atuve kaaraNamaakum....inta maatiriyaa*na paTam tevaiyaa*na .o*nRu.....,NOT
8210,eng2330,chaati v.eRiyai tuuNTakkuuTiya paTam. viraivil taTai ch.eyyappaTum,NOT
8211,eng2331,yaatava kulatti*n chaarpaaka paTam v.eldldi vizhaa k.oNTaaTa vaazhttukkald,NOT
8212,eng2332,"paakavakulam(uTaiyaar, muuppa*naar, nayi*naar ) makkald chaarpaaka vaazhttukkald",NOT
8213,eng2333,pala naaTkaldaaka .etirpaartta .oru tiraippaTam pola uldldatu,NOT
8214,eng2334,tiraupati Tir.eylar paattu .eriyuto illaiyo i~Nka irukka kam.e*nT..ah paatte kala~NkuRaa*nuka.. paa  vaazhttukkald tiraupati team,NOT
8215,eng2335,chuuryaavi*n aayta .ezhuttu-2(NGK) v.eRRi p.eRa vaazhttukkald.........,NOT
8216,eng2336,kulaala uTaiyaar kulam chaarpaaka paTam v.eRRiyaTaiya vaazhttukkald,NOT
8217,eng2337,"chaatiya ma*nopaavatuTa*n .eTukkappaTTa paTam, itai aatarippatu chaatiyai maRaimukamaaka aatarikkum.",NOT
8218,eng2338,naaTaka kaatal naTatti varum iTattil chariyaa*na ch.eruppaTi   k.oTukkum tiraippaTam itu,NOT
8219,eng2339,aNNa*n moka*nji avarkaldukku ma*namaarnta na*nRi ittiraippaTam v.eRRi p.eRa vaazhttukiRom,NOT
8220,eng2340,".enta jaatikkaara*n ippaTi    paNNuRaa*no ( ataiyum meTaiyileye ch.olluRaa*no ) ava*naittaa*ne kaari tuppuRaa~Nka,,   itukku .etukku p.o~NkuRii~Nka?",OFF
8221,eng2341,.okkalika kavuTar chaarpaaka paTam v.eRRi naTai poTa aataravu t.erivikki*nRa*na.,NOT
8222,eng2342,1)makkaldoTa v.eRuppuNarvai tuuNTi viTTu arachiyal paNRi~Nka-bjb 2)iyarkaiyaa uruvaakiRa natikaldai ch.ontamk.oNTaaTa yaaru urimai k.oTuttatu-kaaveri 3)poraaTuRatu tappu*na anta chuuzhnilaiya uRuvakuNattum tapputaa*n-raji*ni   maas dialogues,NOT
